date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-06-10 00:00:00,29.4,26,34,13.8,,,7.7,,1007.7,
2022-06-11 00:00:00,30.4,27,35,10.6,,,6.6,,1007.7,
2022-06-12 00:00:00,27.4,25,34,12.8,,,7.2,,1008.6,
2022-06-13 00:00:00,28.7,25,33,3,,,7.4,,1008.2,
2022-06-14 00:00:00,30.1,26,34,3.8,,,8.5,,1008.2,
2022-06-15 00:00:00,29.2,27,33,3.6,,,7.7,,1009,
2022-06-16 00:00:00,29.9,26,34,10.2,,,5.9,,1009.3,
2022-06-17 00:00:00,29.4,27,33,9.4,,,6.3,,1009,
2022-06-18 00:00:00,28.9,26,34,15,,,8.8,,1008.7,
2022-06-19 00:00:00,27.8,25,34,2.4,,,7.7,,1008,
2022-06-20 00:00:00,28,25,34,5.6,,,7.2,,1006.2,
2022-06-21 00:00:00,28.2,25,34,23.5,,,8.5,,1006.2,
2022-06-22 00:00:00,27.2,24,33,22.7,,,6.6,,1008.4,
2022-06-23 00:00:00,27.2,25,33,11.5,,,7.5,,1008.8,
2022-06-24 00:00:00,27,24,32,7.4,,,7.6,,1007.6,
2022-06-25 00:00:00,28.8,26,33,5.4,,,6.4,,1006.9,
2022-06-26 00:00:00,29.5,27,34,10.4,,,6.4,,1007.9,
2022-06-27 00:00:00,29.1,26,34,2.9,,,6.7,,1008,
2022-06-28 00:00:00,28.2,23,33,14.8,,,9.4,,1006.8,
2022-06-29 00:00:00,29.7,27,34,19.4,,,13.6,,1004.2,
2022-06-30 00:00:00,28.4,26,33,8.1,,,15.6,,1003.8,
2022-07-01 00:00:00,27.6,25,31,6.2,,,13.1,,1004.4,
2022-07-02 00:00:00,28,27,30,8.2,,,13.4,,1005.2,
2022-07-03 00:00:00,27.5,25,30,6,,,10.2,,1006.3,
2022-07-04 00:00:00,28.6,26,33,11.1,,,12.2,,1006.2,
2022-07-05 00:00:00,28.9,27,32,9.8,,,12.8,,1006.5,
2022-07-06 00:00:00,29.1,27,34,8.6,,,12.5,,1007.1,
2022-07-07 00:00:00,29.2,26,33,10.9,,,12.4,,1007,
2022-07-08 00:00:00,27.7,25,32,14.3,,,10.2,,1007,
2022-07-09 00:00:00,27.4,25,32,11.9,,,10.9,,1005.7,
2022-07-10 00:00:00,26.5,24,31,18.4,,,16.2,,1006,
2022-07-11 00:00:00,26.9,25,31,22.6,,,15.8,,1005.8,
2022-07-12 00:00:00,26.5,25,29,19.9,,,13,,1005,
2022-07-13 00:00:00,27.1,25,31,8.5,,,16.5,,1004,
2022-07-14 00:00:00,27.6,25,31,3.8,,,13,,1004.7,
2022-07-15 00:00:00,27.4,25,32,8.6,,,11.5,,1006.2,
2022-07-16 00:00:00,28.2,26,33,9.9,,,12,,1007,
2022-07-17 00:00:00,28.3,26,33,16.4,,,13.8,,1008.5,
2022-07-18 00:00:00,28.8,26,33,11.4,,,10.8,,1007,
2022-07-19 00:00:00,27.5,25,32,12.6,,,9.8,,1006,
2022-07-20 00:00:00,25.7,25,30,24.8,,,8.5,,1006.9,
2022-07-21 00:00:00,25.7,25,29,19.1,,,6.7,,1009.5,
2022-07-22 00:00:00,28.5,24,35,0,,,6.6,,1009.9,
2022-07-23 00:00:00,27.8,25,33,6.5,,,6.7,,1008.7,
2022-07-24 00:00:00,28.9,25,34,1.2,,,7.7,,1007.3,
2022-07-25 00:00:00,29.7,26,35,9,,,9.8,,1007.4,
2022-07-26 00:00:00,28.6,25,32,2,,,7,,1007.8,
2022-07-27 00:00:00,28.2,25,32,4.9,,,6.7,,1007.5,
2022-07-28 00:00:00,28.1,25,33,3.5,,,6.3,,1007.6,
2022-07-29 00:00:00,29.3,25,35,0.9,,,9.3,,1006.9,
2022-07-30 00:00:00,29.5,27,34,11.4,,,13,,1006.3,
2022-07-31 00:00:00,29.4,26,34,13.4,,,12.8,,1005.4,
2022-08-01 00:00:00,27.5,25,33,18.3,,,8.3,,1006.3,
2022-08-02 00:00:00,28.2,26,32,13.9,,,8.7,,1007.3,
2022-08-03 00:00:00,28.5,26,33,20.8,,,9.4,,1008.5,
2022-08-04 00:00:00,27.2,25,31,6.5,,,7.1,,1008.1,
2022-08-05 00:00:00,27.9,25,32,20.9,,,9.3,,1007.6,
2022-08-06 00:00:00,27,24,30,16.1,,,11.7,,1007,
2022-08-07 00:00:00,27.1,25,30,19,,,13.6,,1006.6,
2022-08-08 00:00:00,26.6,24,30,18.8,,,13.5,,1006.6,
2022-08-09 00:00:00,27.5,25,32,13.8,,,14.8,,1006,
2022-08-10 00:00:00,28.5,26,32,6.8,,,19.4,,1005.8,
2022-08-11 00:00:00,26.2,25,30,4.7,,,13,,1007.4,
2022-08-12 00:00:00,27.8,24,33,6.9,,,7.9,,1008.3,
2022-08-13 00:00:00,29.7,26,34,0,,,7.9,,1008.2,
2022-08-14 00:00:00,29.6,26,34,14.5,,,9.2,,1008,
2022-08-15 00:00:00,27.2,23,32,7.8,,,10.4,,1007.7,
2022-08-16 00:00:00,26.8,25,32,7,,,7.7,,1007.8,
2022-08-17 00:00:00,27.9,26,31,4.3,,,9.7,,1008.1,
2022-08-18 00:00:00,28.8,26,33,9,,,10.5,,1007.3,
2022-08-19 00:00:00,28.6,26,34,4.6,,,11.6,,1006.8,
2022-08-20 00:00:00,28.5,26,33,10,,,12.9,,1006.2,
2022-08-21 00:00:00,28.4,27,32,5.3,,,13.2,,1006.8,
2022-08-22 00:00:00,28.8,26,35,1.7,,,10,,1007.5,
2022-08-23 00:00:00,28.9,25,33,7.1,,,10.3,,1007.3,
2022-08-24 00:00:00,28.3,25,33,5.6,,,8.1,,1006.5,
2022-08-25 00:00:00,27.5,25,32,8.6,,,12.8,,1006.7,
2022-08-26 00:00:00,26.7,24,31,14,,,10.7,,1008.7,
2022-08-27 00:00:00,28.3,24,34,9.8,,,7.4,,1008.5,
2022-08-28 00:00:00,28,25,34,3.5,,,4.4,,1007.2,
2022-08-29 00:00:00,29.2,25,33,5.8,,,11.2,,1008,
2022-08-30 00:00:00,29.2,24,34,8,,,9.5,,1008.2,
2022-08-31 00:00:00,28.2,24.8,33,11.1,,,7.5,,1007.5,
2022-09-01 00:00:00,29.1,25,34,21.6,,,4.4,,1007.5,
2022-09-02 00:00:00,27.9,24,33,3.3,,,6.8,,1008,
2022-09-03 00:00:00,28.5,25,34,12.2,,,8.9,,1007.3,
2022-09-04 00:00:00,28.1,25,32,10.4,,,12.6,,1008.2,
2022-09-05 00:00:00,28,25,32,12.8,,,10.2,,1008.6,
2022-09-06 00:00:00,27.6,25,32,11.1,,,11.4,,1008.4,
2022-09-07 00:00:00,26,25,29,11.6,,,7.5,,1008.6,
2022-09-08 00:00:00,27.4,25,31,15.2,,,14,,1010.1,
2022-09-09 00:00:00,29.2,25,34,3.4,,,7.8,,1009.8,
2022-09-10 00:00:00,29.6,26,34,8,,,8.5,,1009.5,
2022-09-11 00:00:00,28.1,25,34,22.7,,,7,,1008.9,
2022-09-12 00:00:00,27.3,25,33,6.5,,,5.8,,1008.6,
2022-09-13 00:00:00,28.3,25,33,9.5,,,6.9,,1009.2,
2022-09-14 00:00:00,27.9,25,32,9.5,,,13.6,,1010.3,
2022-09-15 00:00:00,28.4,25,32,15.1,,,15.5,,1009.5,
2022-09-16 00:00:00,28.1,25,32,9.4,,,11.8,,1007.4,
2022-09-17 00:00:00,28.6,26,33,3.3,,,9.9,,1007.6,
2022-09-18 00:00:00,28.2,26,32,7.5,,,10.2,,1008.6,
2022-09-19 00:00:00,27.5,24,32,16.3,,,8.2,,1008.5,
2022-09-20 00:00:00,27.6,25,31,12.5,,,9.3,,1007.4,
2022-09-21 00:00:00,28.2,25,33,8.3,,,10.7,,1006.8,
2022-09-22 00:00:00,27.9,26,32,8,,,13.1,,1007.7,
2022-09-23 00:00:00,28.4,25,33,2.7,,,9.3,,1008.1,
2022-09-24 00:00:00,27.8,26,32,12.3,,,7.3,,1007.5,
2022-09-25 00:00:00,27.2,24,31,16.6,,,8.2,,1008.1,
2022-09-26 00:00:00,26,24,31,19.1,,,8.5,,1008.2,
2022-09-27 00:00:00,26.2,23,30,12.9,,,10.9,,1005.8,
2022-09-28 00:00:00,26.7,25,31,12.5,,,20.5,,1002.8,
2022-09-29 00:00:00,25.9,24,30,2.7,,,13.8,,1005.7,
2022-09-30 00:00:00,27.5,25,31,2.6,,,10.2,,1008.1,
2022-10-01 00:00:00,27.5,24,33,11.8,,,8.3,,1008.8,
2022-10-02 00:00:00,27.3,25,31,15.9,,,7.3,,1008.2,
2022-10-03 00:00:00,28.3,25,32,3.7,,,10.5,,1008.2,
2022-10-04 00:00:00,28.4,25,32,1.2,,,9.8,,1009.1,
2022-10-05 00:00:00,28.6,25,33,31.7,,,10.3,,1009.7,
2022-10-06 00:00:00,27.5,25,31,3.4,,,8.4,,1010.3,
2022-10-07 00:00:00,28.4,25,34,10.4,,,6.2,,1009.6,
2022-10-08 00:00:00,25.9,25,28,17.9,,,7.2,,1010.3,
2022-10-09 00:00:00,27.1,24,30,22.7,,,6.3,,1010.8,
2022-10-10 00:00:00,27.2,24,32,10.8,,,6.7,,1011,
2022-10-11 00:00:00,26.8,24,31,4.9,,,5.8,,1010.3,
2022-10-12 00:00:00,28.7,25,33,14.4,,,7.1,,1008.8,
2022-10-13 00:00:00,28.6,25,33,0.2,,,9.8,,1007.6,
2022-10-14 00:00:00,27.5,25,31,0,,,9.1,,1006.4,
2022-10-15 00:00:00,26.3,24,30,0,,,9.6,,1006.5,
2022-10-16 00:00:00,26.9,22,33,0,,,8.7,,1008.9,
2022-10-17 00:00:00,28.5,24,33,3.6,,,9,,1009.1,
2022-10-18 00:00:00,28.5,25,34,12.5,,,8,,1008.5,
2022-10-19 00:00:00,25.9,24,29,19.4,,,8.4,,1008.8,
2022-10-20 00:00:00,26.4,24,29,12.9,,,11.1,,1010.2,
2022-10-21 00:00:00,28.8,25,33,11.2,,,8.2,,1010.9,
2022-10-22 00:00:00,29,26,33,7.7,,,6.8,,1011.1,
2022-10-23 00:00:00,28,25,33,11,,,5.5,,1010.9,
2022-10-24 00:00:00,28.5,23,35,11.3,,,6.2,,1009.5,
2022-10-25 00:00:00,27.3,24,32,6.1,,,8.5,,1009.7,
2022-10-26 00:00:00,28.7,25,32,7.2,,,6.7,,1009,
2022-10-27 00:00:00,26.9,25,32,5.7,,,7.8,,1008.7,
2022-10-28 00:00:00,27.3,25,30,7.8,,,5.3,,1007.3,
2022-10-29 00:00:00,27.6,24,32,7.1,,,7.9,,1007,
2022-10-30 00:00:00,28.8,26,33,0.1,,,8.9,,1006.8,
2022-10-31 00:00:00,28.6,24,34,0,,,9,,1007.6,
2022-11-01 00:00:00,28.1,25,32,0.2,,,8.2,,1008.8,
2022-11-02 00:00:00,27.4,25,31,2.1,,,5.9,,1009.4,
2022-11-03 00:00:00,26,24,29,22.3,,,6.7,,1010.5,
2022-11-04 00:00:00,26.1,24,30,15.6,,,5.8,,1011.8,
2022-11-05 00:00:00,27.7,24,33,10.6,,,7.8,,1012.7,
2022-11-06 00:00:00,27.5,24,33,1.3,,,5.4,,1012.3,
2022-11-07 00:00:00,27.6,24,33,0,,,5,,1011.2,
2022-11-08 00:00:00,28.6,25,33,0,,,6.1,,1010.5,
2022-11-09 00:00:00,29,25,33,0.6,,,5,,1010.3,
2022-11-10 00:00:00,28.8,25,35,2.8,,,4.7,,1009.4,
2022-11-11 00:00:00,29.2,26,33,1.1,,,7.1,,1009.6,
2022-11-12 00:00:00,27.8,26,33,7,,,6.3,,1009,
2022-11-13 00:00:00,27.7,25,32,8.7,,,9.1,,1008.9,
2022-11-14 00:00:00,28.2,25,33,8.3,,,8,,1009.2,
2022-11-15 00:00:00,28.1,25,33,7.1,,,7.6,,1009.2,
2022-11-16 00:00:00,28.3,24,34,0.6,,,7.4,,1008.4,
2022-11-17 00:00:00,28,25,33,10.8,,,5.8,,1008,
2022-11-18 00:00:00,28.4,26,33,9.3,,,8,,1008.5,
2022-11-19 00:00:00,26.1,25,28,4.3,,,7.7,,1007.6,
2022-11-20 00:00:00,25.8,25,27,31.7,,,6.2,,1005.5,
2022-11-21 00:00:00,26.2,24,29,13.2,,,5.2,,1005.3,
2022-11-22 00:00:00,26.3,25,29,7.3,,,4.8,,1006.1,
2022-11-23 00:00:00,26.5,25,30,6.9,,,9.9,,1007.7,
2022-11-24 00:00:00,26.8,25,30,5.8,,,13.6,,1009.6,
2022-11-25 00:00:00,28,25,32,9,,,11.9,,1010.7,
2022-11-26 00:00:00,27.8,25,32,23.5,,,8.2,,1010,
2022-11-27 00:00:00,28.4,26,32,8.4,,,12,,1009,
2022-11-28 00:00:00,28.8,26,33,8.1,,,11.3,,1009.3,
2022-11-29 00:00:00,29.1,26,33,1.7,,,10.3,,1009.6,
2022-11-30 00:00:00,28.9,25,34,0,,,6.1,,1009.5,
2022-12-01 00:00:00,29.4,26,33,0,,,6,,1008.3,
2022-12-02 00:00:00,28.1,24,34,2.9,,,11.6,,1007.6,
2022-12-03 00:00:00,26.9,24,32,6.3,,,9.5,,1008.3,
2022-12-04 00:00:00,27.5,23,33,2.7,,,10.4,,1009,
2022-12-05 00:00:00,28.6,25,33,1.9,,,7.3,,1009.5,
2022-12-06 00:00:00,28.2,25,33,6.7,,,6.5,,1008.6,
2022-12-07 00:00:00,27,25,32,0.4,,,5.1,,1008.8,
2022-12-08 00:00:00,28.7,24,33,0,,,4.9,,1008.5,
2022-12-09 00:00:00,28.2,25,32,5.4,,,6.8,,1008.2,
2022-12-10 00:00:00,27.6,24,32,0,,,6.9,,1008.5,
2022-12-11 00:00:00,27.6,24,33,0.9,,,8.2,,1009.6,
2022-12-12 00:00:00,27.3,23,32,0,,,9.1,,1010.6,
2022-12-13 00:00:00,26.8,21.6,32,0,,,7.4,,1010.6,
2022-12-14 00:00:00,26.5,23,30,0,,,5.4,,1010.8,
2022-12-15 00:00:00,27.2,22,33,0,,,6.1,,1009.1,
2022-12-16 00:00:00,28.7,25,33,0,,,7.9,,1008.2,
2022-12-17 00:00:00,28,25,31,0.2,,,10,,1008.5,
2022-12-18 00:00:00,27.4,24,32,0,,,18.4,,1009.1,
2022-12-19 00:00:00,26.5,22,32,0,,,8.8,,1009,
2022-12-20 00:00:00,27.1,22,32,0,,,6.5,,1008.2,
2022-12-21 00:00:00,27.6,24,33,0,,,7.1,,1008.1,
2022-12-22 00:00:00,27.5,24,32,0,,,7.5,,1008.5,
2022-12-23 00:00:00,26.2,21,32,0,,,9.6,,1010.2,
2022-12-24 00:00:00,24.7,20,30,0,,,8,,1011.5,
2022-12-25 00:00:00,25,21,30,0,,,6.6,,1012.8,
2022-12-26 00:00:00,25.6,20,31,0,,,7,,1013.9,
2022-12-27 00:00:00,25.2,22,29,0,,,4.7,,1013.6,
2022-12-28 00:00:00,26.4,21,32,0,,,6.1,,1013.2,
2022-12-29 00:00:00,27.6,24,32,0,,,7.2,,1013.1,
2022-12-30 00:00:00,27.2,25,31,0,,,7.7,,1013.8,
2022-12-31 00:00:00,25.9,23,30,0,,,9.2,,1013.5,
2023-01-01 00:00:00,26.5,23,31,0.6,,,8.9,,1012.7,
2023-01-02 00:00:00,26.7,23,32,0,,,6.3,,1013.2,
2023-01-03 00:00:00,28.1,24,33,1,,,9.7,,1012.4,
2023-01-04 00:00:00,27.6,24,33,0.1,,,13.4,,1011.7,
2023-01-05 00:00:00,25.8,24,28,5.8,,,17.2,,1011.3,
2023-01-06 00:00:00,25.7,22,30,18.3,,,15.2,,1010.9,
2023-01-07 00:00:00,25.9,24,29,1.9,,,13.6,,1010.3,
2023-01-08 00:00:00,25.9,23,29,4.3,,,6.6,,1010.7,
2023-01-09 00:00:00,26.8,25,31,23.6,,,7.7,,1011.6,
2023-01-10 00:00:00,26.3,24,29,16.2,,,12.2,,1011.2,
2023-01-11 00:00:00,27.2,25,30,0.7,,,10.4,,1010.7,
2023-01-12 00:00:00,27.5,25,31,3.8,,,12.4,,1010.7,
2023-01-13 00:00:00,27.8,24,32,4.6,,,8,,1010.8,
2023-01-14 00:00:00,28.7,25,33,0.1,,,7.3,,1009,
2023-01-15 00:00:00,28.6,25,33,0,,,7.4,,1008.3,
2023-01-16 00:00:00,28.5,25,34,0.2,,,8.9,,1010.2,
2023-01-17 00:00:00,27.5,23,32,0.1,,,7.3,,1011.2,
2023-01-18 00:00:00,27.1,23,32,0,,,7.4,,1012.3,
2023-01-19 00:00:00,27.6,24,33,0,,,8,,1011.8,
2023-01-20 00:00:00,27.6,23,33,0,,,7.7,,1011.2,
2023-01-21 00:00:00,28.9,24,34,0,,,6.2,,1010,
2023-01-22 00:00:00,28.8,25,33,0.1,,,6.5,,1009.2,
2023-01-23 00:00:00,29.2,25,34,0.2,,,7.4,,1008.5,
2023-01-24 00:00:00,28,24,35,0.7,,,9,,1009.5,
2023-01-25 00:00:00,26.6,23,32,0,,,9.1,,1009.8,
2023-01-26 00:00:00,27,23,32,0,,,6.8,,1010,
2023-01-27 00:00:00,27.5,24,33,1.2,,,6.9,,1009.5,
2023-01-28 00:00:00,27.2,23,32,0,,,10.8,,1009.2,
2023-01-29 00:00:00,25.8,23,30,0,,,9.2,,1010.5,
2023-01-30 00:00:00,25.1,21,30,0,,,9.4,,1011.6,
2023-01-31 00:00:00,27.1,21,33,0,,,7.3,,1010.2,
2023-02-01 00:00:00,27.4,24,31,0.4,,,7.2,,1009.5,
2023-02-02 00:00:00,27.8,24,32,2.5,,,7.6,,1009.8,
2023-02-03 00:00:00,29.4,25,34,0,,,12.6,,1010.3,
2023-02-04 00:00:00,29.2,24,35,0,,,12.6,,1009.4,
2023-02-05 00:00:00,28.5,24,34,0,,,8.8,,1009,
2023-02-06 00:00:00,29,25,34,0,,,12.5,,1009.5,
2023-02-07 00:00:00,28.7,26,34,0.6,,,13.8,,1009.8,
2023-02-08 00:00:00,29,25,35,0.4,,,7.5,,1009.6,
2023-02-09 00:00:00,29.5,26,35,0.5,,,14.4,,1009.5,
2023-02-10 00:00:00,29.2,26,35,0,,,14.2,,1010,
2023-02-11 00:00:00,28.9,25,34,0,,,13.2,,1010.2,
2023-02-12 00:00:00,29,25,34,0,,,10.6,,1010.6,
2023-02-13 00:00:00,28.5,26,33,0,,,12.4,,1010.7,
2023-02-14 00:00:00,27.9,25,33,0,,,9.6,,1010.5,
2023-02-15 00:00:00,28.6,25,34,0,,,8.8,,1010.8,
2023-02-16 00:00:00,27.8,23,33,0,,,5.8,,1011.5,
2023-02-17 00:00:00,28.5,23,34,0.6,,,8.7,,1011.5,
2023-02-18 00:00:00,27.7,25,33,0.1,,,7.3,,1011.2,
2023-02-19 00:00:00,28,25,34,3.3,,,8.6,,1010.7,
2023-02-20 00:00:00,27.6,24,33,0,,,7.2,,1010.9,
2023-02-21 00:00:00,27.8,23,34,0,,,7.4,,1011.6,
2023-02-22 00:00:00,27.6,23,33,0.9,,,7.4,,1011.7,
2023-02-23 00:00:00,27.9,24,33,0,,,6.7,,1010.8,
2023-02-24 00:00:00,27.5,24,34,0,,,8.7,,1010.9,
2023-02-25 00:00:00,27.2,23,33,0,,,6.2,,1013.4,
2023-02-26 00:00:00,27.8,22,34,0,,,10.5,,1014.5,
2023-02-27 00:00:00,27.8,22,34,0,,,8.4,,1014.4,
2023-02-28 00:00:00,28.5,24,34,0,,,7.9,,1013.4,
2023-03-01 00:00:00,29,25,35,0,,,7.7,,1013.5,
2023-03-02 00:00:00,29.1,24,35,0,,,8.3,,1013.2,
2023-03-03 00:00:00,27.8,23,33,0,,,9,,1014.5,
2023-03-04 00:00:00,27,22,32,0,,,6.3,,1015.3,
2023-03-05 00:00:00,27.2,22,33,0,,,8.2,,1014.7,
2023-03-06 00:00:00,26.6,22,32,0,,,9.7,,1013.7,
2023-03-07 00:00:00,27.2,21,34,0,,,8.6,,1013.7,
2023-03-08 00:00:00,27.4,22,33,0,,,7.9,,1013.5,
2023-03-09 00:00:00,27.3,23,33,0,,,10.1,,1012.6,
2023-03-10 00:00:00,26.8,22,33,0,,,9.5,,1011.9,
2023-03-11 00:00:00,27.3,23,33,0,,,10.3,,1012.1,
2023-03-12 00:00:00,27.5,24,33,0,,,11,,1012.3,
2023-03-13 00:00:00,27.8,23,33,0,,,8.3,,1011.9,
2023-03-14 00:00:00,27.8,23,34,0,,,8.2,,1010.5,
2023-03-15 00:00:00,27.8,23,33.3,0,,,12.4,,1011,
2023-03-16 00:00:00,28.3,21.6,35,0,,,11.6,,1011.9,
2023-03-17 00:00:00,28.5,24,35,0,,,11.1,,1011.6,
2023-03-18 00:00:00,28.6,25,34,0,,,12.4,,1010.6,
2023-03-19 00:00:00,29.5,26,36,0,,,15,,1009.8,
2023-03-20 00:00:00,29.2,26,34,0.2,,,12,,1009.6,
2023-03-21 00:00:00,29,26,35,0,,,11.4,,1009.4,
2023-03-22 00:00:00,29,26,35,0,,,11.9,,1008.2,
2023-03-23 00:00:00,29.4,26,33,0,,,10.8,,1008.6,
2023-03-24 00:00:00,29.4,26,35,0,,,11.5,,1009.1,
2023-03-25 00:00:00,28.8,26,33,0,,,11.8,,1010,
2023-03-26 00:00:00,29.5,25,36,0,,,9.4,,1009,
2023-03-27 00:00:00,29.5,27,34,0,,,12.7,,1009.5,
2023-03-28 00:00:00,30.3,27,36,1.3,,,17.2,,1010.2,
2023-03-29 00:00:00,30.2,26,36,0.1,,,12.3,,1010.5,
2023-03-30 00:00:00,29.6,27,34,1.1,,,12.9,,1009.4,
2023-03-31 00:00:00,29.2,27,33,0.4,,,13.1,,1009.8,
2023-04-01 00:00:00,29.2,27,34,0,,,11.8,,1009.5,
2023-04-02 00:00:00,29.8,25,36,0,,,10,,1008.8,
2023-04-03 00:00:00,29.2,26,34,7.7,,,8.8,,1008.7,
2023-04-04 00:00:00,30.2,26,36,0.7,,,10.4,,1008,
2023-04-05 00:00:00,30.2,27,35,0.2,,,12,,1008.7,
2023-04-06 00:00:00,30.2,26,35,0.1,,,9.9,,1009,
2023-04-07 00:00:00,30.5,28,35,0,,,13.8,,1010.5,
2023-04-08 00:00:00,31,27,37,0,,,12.6,,1011.9,
2023-04-09 00:00:00,30.7,28,36,0.8,,,9.3,,1011.6,
2023-04-10 00:00:00,30,26,34,2.9,,,8,,1010.4,
2023-04-11 00:00:00,30.1,28,34,0.7,,,11.2,,1009.8,
2023-04-12 00:00:00,30.1,28,35,2.5,,,10.3,,1008.8,
2023-04-13 00:00:00,30.8,28,35,0.9,,,9.7,,1008.8,
2023-04-14 00:00:00,31,29,35,3,,,10.5,,1008.3,
2023-04-15 00:00:00,30.2,23,35,20.9,,,11.7,,1007.6,
2023-04-16 00:00:00,28.8,25,34,7.4,,,7.1,,1007.8,
2023-04-17 00:00:00,30.1,27,34,1,,,12,,1009.2,
2023-04-18 00:00:00,30.2,28,34,0,,,11.9,,1009.7,
2023-04-19 00:00:00,30.3,28,34,0,,,10.3,,1007.2,
2023-04-20 00:00:00,30.9,28,36,0.8,,,12.5,,1005.5,
2023-04-21 00:00:00,31.1,28,36,1.7,,,12.9,,1005.8,
2023-04-22 00:00:00,31.6,29,36,0.1,,,12.4,,1006.7,
2023-04-23 00:00:00,31.2,28,36,0,,,12.8,,1008.5,
2023-04-24 00:00:00,31.1,27,37,0.8,,,9.8,,1009.4,
2023-04-25 00:00:00,31.3,28,37,0.1,,,13.9,,1007.9,
2023-04-26 00:00:00,30.9,28,35,0,,,10.7,,1008.2,
2023-04-27 00:00:00,31.3,28,36,1.5,,,11.6,,1008.5,
2023-04-28 00:00:00,31.2,28,36,0.1,,,14.1,,1008.5,
2023-04-29 00:00:00,31.1,29,35,0.5,,,13.6,,1008,
2023-04-30 00:00:00,30.8,27,36,4.3,,,11.1,,1008,
2023-05-01 00:00:00,31,26,36,0,,,11.7,,1008.1,
2023-05-02 00:00:00,31.9,28,37,0.8,,,13.3,,1008.5,
2023-05-03 00:00:00,32,29,37,0.9,,,15.4,,1009.3,
2023-05-04 00:00:00,31.5,29,36,0.2,,,14.1,,1007.8,
2023-05-05 00:00:00,31.4,28,35,0.4,,,10.6,,1005.7,
2023-05-06 00:00:00,32.5,29,38,0,,,12.3,,1004.4,
2023-05-07 00:00:00,31.7,29,36,0.2,,,14.4,,1005,
2023-05-08 00:00:00,29.5,25,35,1,,,11.9,,1006.6,
2023-05-09 00:00:00,27.8,26,33,18.4,,,6.8,,1007.8,
2023-05-10 00:00:00,30,26,36,6.7,,,8.8,,1008.2,
2023-05-11 00:00:00,30.3,28,33,3.3,,,8.7,,1009.8,
2023-05-12 00:00:00,29.7,27,34,4.1,,,10.2,,1010.1,
2023-05-13 00:00:00,30.3,27,35,1.9,,,8.7,,1010.1,
2023-05-14 00:00:00,31.2,28,36,7.2,,,12.5,,1010.2,
2023-05-15 00:00:00,30.2,27,36,1.9,,,8.1,,1010.3,
2023-05-16 00:00:00,29.3,25,33,1.3,,,9.7,,1010.5,
2023-05-17 00:00:00,29.8,27,35,18.1,,,8.5,,1010.3,
2023-05-18 00:00:00,30.6,26,36,19.6,,,11.1,,1009.3,
2023-05-19 00:00:00,31.6,28,36,6.4,,,12.5,,1007.7,
2023-05-20 00:00:00,30,24,34,11,,,13.1,,1007.9,
2023-05-21 00:00:00,28.1,25,33,12.7,,,9.1,,1009.6,
2023-05-22 00:00:00,28.8,25,35,11.6,,,9.3,,1010.1,
2023-05-23 00:00:00,30.1,27,35,13.1,,,10.8,,1009.4,
2023-05-24 00:00:00,30.3,28,35,10.3,,,13.3,,1009,
2023-05-25 00:00:00,30.1,28,34,9.1,,,10.8,,1009.7,
2023-05-26 00:00:00,28.5,26,33,11.9,,,10.7,,1009.4,
2023-05-27 00:00:00,26.4,23,32,25.1,,,7.4,,1007.9,
2023-05-28 00:00:00,27.5,25,32,17.7,,,7.8,,1006.8,
2023-05-29 00:00:00,28.8,27,34,10.1,,,9.7,,1007.5,
2023-05-30 00:00:00,29.5,27,34,2.9,,,13.1,,1007.7,
2023-05-31 00:00:00,29.1,27,34,5.8,,,14.8,,1007.1,
2023-06-01 00:00:00,30.2,27,34,10.4,,,18.6,,1006.5,
2023-06-02 00:00:00,30.3,28,34,3.2,,,16.2,,1007.4,
2023-06-03 00:00:00,30.7,28,35,10.3,,,15.7,,1008.1,
2023-06-04 00:00:00,29.8,24,35,32.6,,,13.4,,1007.7,
2023-06-05 00:00:00,27.6,25,33,27.9,,,9.5,,1007,
2023-06-06 00:00:00,27.8,26,32,20.5,,,10.7,,1007.4,
2023-06-07 00:00:00,28.5,26,31,12,,,13.1,,1008.8,
2023-06-08 00:00:00,28.7,26,31,10.7,,,13.2,,1008.7,
2023-06-09 00:00:00,28.4,26,32,5.2,,,12.6,,1007.8,
2023-06-10 00:00:00,28.1,26,32,23.8,,,15.4,,1006.7,
2023-06-11 00:00:00,29,26,33,5.4,,,19,,1006.8,
2023-06-12 00:00:00,28.7,26,34,8.3,,,15.1,,1007.7,
2023-06-13 00:00:00,28.2,25,33,1.7,,,9.8,,1008.3,
2023-06-14 00:00:00,30.5,27,35,13.2,,,13.9,,1009.3,
2023-06-15 00:00:00,30,27,35,5.1,,,13.1,,1008.5,
2023-06-16 00:00:00,29.9,27,34,11.8,,,12.1,,1007.8,
2023-06-17 00:00:00,28.6,26,32,17.1,,,9.9,,1009,
2023-06-18 00:00:00,28.1,25,33,11.1,,,7.9,,1009.5,
2023-06-19 00:00:00,30.1,25,35,4.8,,,7.4,,1008.4,
2023-06-20 00:00:00,30.8,27,36,7.2,,,12.8,,1008.2,
2023-06-21 00:00:00,30.7,27,35,0,,,10.5,,1009,
2023-06-22 00:00:00,30.2,23,35,24.9,,,11,,1008.8,
2023-06-23 00:00:00,29.8,25,36,20.4,,,9.2,,1007,
